#                                                                                      --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                  accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#          ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Pcitr_chr3:17991964-18000991   -            618 24266at71240         -            774         0 1056.9   0.4   1   2   1.9e-94   3.7e-93  311.7   0.5   104   256     1   153     1   155 0.99 -
Pcitr_chr3:17991964-18000991   -            618 24266at71240         -            774         0 1056.9   0.4   2   2  1.6e-225    3e-224  745.2   0.0   313   774   153   618   152   618 0.99 -
Pcitr_chr9:19557322-19558287   -            322 24266at71240         -            774   1.2e-43  148.0   9.7   3   3     6e-26   1.2e-24   85.2   0.3   153   318   157   320   156   322 0.96 -
Pcitr_chr9:30380714-30405112   -            445 24266at71240         -            774   1.2e-43  148.0   6.9   1   4   9.6e-12   1.8e-10   38.3   0.4   151   260    63   172    36   174 0.80 -
Pcitr_chr9:30380714-30405112   -            445 24266at71240         -            774   1.2e-43  148.0   6.9   2   4   4.1e-11   7.9e-10   36.2   0.1   171   265   153   247   147   250 0.91 -
Pcitr_chr9:30380714-30405112   -            445 24266at71240         -            774   1.2e-43  148.0   6.9   3   4   7.6e-08   1.5e-06   25.4   0.1   182   260   249   327   242   329 0.65 -
Pcitr_chr9:30380714-30405112   -            445 24266at71240         -            774   1.2e-43  148.0   6.9   4   4     2e-18   3.9e-17   60.3   0.0   172   307   309   442   307   445 0.95 -
Pcitr_Contig23:528893-530461   -            523 24266at71240         -            774   1.4e-43  147.8   5.0   1   5   2.5e-05   0.00049   17.0   0.0   403   514    27   140    23   146 0.76 -
Pcitr_Contig23:528893-530461   -            523 24266at71240         -            774   1.4e-43  147.8   5.0   2   5   0.00017    0.0032   14.3   0.1   196   270   102   180   101   183 0.83 -
Pcitr_Contig23:528893-530461   -            523 24266at71240         -            774   1.4e-43  147.8   5.0   3   5     3e-25   5.8e-24   82.9   0.5   154   375   131   353   129   355 0.89 -
Pcitr_Contig23:528893-530461   -            523 24266at71240         -            774   1.4e-43  147.8   5.0   4   5     5e-14   9.5e-13   45.8   0.1   402   514   346   458   345   464 0.94 -
Pcitr_Contig23:528893-530461   -            523 24266at71240         -            774   1.4e-43  147.8   5.0   5   5   0.00011    0.0021   14.9   0.1   199   287   424   512   422   518 0.81 -
Pcitr_chr9:26589005-26590483   -            493 24266at71240         -            774   1.4e-43  147.8   2.7   1   3   1.4e-05   0.00027   17.9   0.3   195   288    44   139     6   142 0.82 -
Pcitr_chr9:26589005-26590483   -            493 24266at71240         -            774   1.4e-43  147.8   2.7   2   3   1.5e-11     3e-10   37.6   0.7   156   322    40   206    39   211 0.89 -
Pcitr_chr9:26589005-26590483   -            493 24266at71240         -            774   1.4e-43  147.8   2.7   3   3   2.2e-32   4.3e-31  106.5   0.0   219   479   212   474   195   482 0.92 -
Pcitr_chr1:54457084-54459429   -            782 24266at71240         -            774   2.7e-43  146.9   0.0   1   4   0.00064     0.012   12.4   0.0   195   253   215   274   209   275 0.87 -
Pcitr_chr1:54457084-54459429   -            782 24266at71240         -            774   2.7e-43  146.9   0.0   2   4   3.1e-08     6e-07   26.6   0.0   420   476   265   321   263   330 0.92 -
Pcitr_chr1:54457084-54459429   -            782 24266at71240         -            774   2.7e-43  146.9   0.0   3   4   4.6e-23   8.8e-22   75.7   0.0   219   479   385   644   381   645 0.95 -
Pcitr_chr1:54457084-54459429   -            782 24266at71240         -            774   2.7e-43  146.9   0.0   4   4   1.1e-07   2.1e-06   24.9   0.0   194   301   640   750   639   776 0.87 -
Pcitr_chr11:9852228-9850654    -            525 24266at71240         -            774   3.1e-43  146.7   0.9   1   2   1.6e-24   3.1e-23   80.5   1.4   149   465    42   364    39   364 0.91 -
Pcitr_chr11:9852228-9850654    -            525 24266at71240         -            774   3.1e-43  146.7   0.9   2   2   4.4e-19   8.5e-18   62.5   0.0   174   325   354   504   353   513 0.93 -
Pcitr_chr11:22378091-22379488  -            466 24266at71240         -            774   4.6e-43  146.1   7.2   1   5    0.0001    0.0019   15.0   0.0   434   492     2    60     1    68 0.84 -
Pcitr_chr11:22378091-22379488  -            466 24266at71240         -            774   4.6e-43  146.1   7.2   2   5   2.7e-18   5.2e-17   59.9   0.9   296   491    74   273    73   277 0.75 -
Pcitr_chr11:22378091-22379488  -            466 24266at71240         -            774   4.6e-43  146.1   7.2   3   5   1.7e-14   3.2e-13   47.4   0.0   168   280   266   378   264   378 0.96 -
Pcitr_chr11:22378091-22379488  -            466 24266at71240         -            774   4.6e-43  146.1   7.2   4   5   7.8e-10   1.5e-08   31.9   0.0   425   517   312   405   310   423 0.79 -
Pcitr_chr11:22378091-22379488  -            466 24266at71240         -            774   4.6e-43  146.1   7.2   5   5   8.5e-07   1.6e-05   21.9   0.0   216   316   349   447   343   458 0.80 -
Pcitr_chr6:2215693-2217216     -            508 24266at71240         -            774     1e-42  145.0   1.8   1   3   0.00023    0.0045   13.8   0.0   401   479    19    98     1   104 0.90 -
Pcitr_chr6:2215693-2217216     -            508 24266at71240         -            774     1e-42  145.0   1.8   2   3   3.5e-05   0.00067   16.6   0.2   420   495   109   186    98   188 0.80 -
Pcitr_chr6:2215693-2217216     -            508 24266at71240         -            774     1e-42  145.0   1.8   3   3   3.1e-32     6e-31  106.0   0.4   171   495   178   501   170   507 0.92 -
Pcitr_chr6:15341024-15339744   -            427 24266at71240         -            774     1e-42  145.0   0.0   1   3   4.4e-12   8.5e-11   39.4   0.0   155   288    27   162    10   168 0.89 -
Pcitr_chr6:15341024-15339744   -            427 24266at71240         -            774     1e-42  145.0   0.0   2   3   2.6e-29   5.1e-28   96.3   0.0   258   479   167   387   164   390 0.97 -
Pcitr_chr6:15341024-15339744   -            427 24266at71240         -            774     1e-42  145.0   0.0   3   3     0.044      0.85    6.3   0.0   240   481   394   424   386   427 0.50 -
Pcitr_chr7:35050256-35048931   -            442 24266at71240         -            774     2e-42  144.0   1.5   1   5   3.7e-06     7e-05   19.8   0.1   173   236    29    91     4    96 0.51 -
Pcitr_chr7:35050256-35048931   -            442 24266at71240         -            774     2e-42  144.0   1.5   2   5   8.9e-12   1.7e-10   38.4   0.0   387   485    67   163    64   173 0.89 -
Pcitr_chr7:35050256-35048931   -            442 24266at71240         -            774     2e-42  144.0   1.5   3   5     1e-05    0.0002   18.3   0.1   208   251   168   212   159   220 0.80 -
Pcitr_chr7:35050256-35048931   -            442 24266at71240         -            774     2e-42  144.0   1.5   4   5   1.2e-11   2.3e-10   38.0   0.0   400   495   219   314   213   314 0.95 -
Pcitr_chr7:35050256-35048931   -            442 24266at71240         -            774     2e-42  144.0   1.5   5   5   1.1e-12   2.2e-11   41.3   0.0   378   497   302   421   298   432 0.88 -
Pcitr_chr9:30515423-30514128   -            432 24266at71240         -            774   3.1e-42  143.3   8.9   1   3   3.9e-18   7.5e-17   59.4   1.2   318   479    44   207    21   209 0.91 -
Pcitr_chr9:30515423-30514128   -            432 24266at71240         -            774   3.1e-42  143.3   8.9   2   3   9.9e-13   1.9e-11   41.5   0.4   174   288   218   332   217   333 0.97 -
Pcitr_chr9:30515423-30514128   -            432 24266at71240         -            774   3.1e-42  143.3   8.9   3   3     1e-14   1.9e-13   48.1   0.1   157   271   306   420   304   430 0.81 -
Pcitr_chr11:22411208-22412608  -            467 24266at71240         -            774   3.5e-42  143.1   5.3   1   5   2.2e-05   0.00043   17.2   0.0   434   517     3    88     1    90 0.86 -
Pcitr_chr11:22411208-22412608  -            467 24266at71240         -            774   3.5e-42  143.1   5.3   2   5   1.8e-15   3.4e-14   50.6   0.1   154   306    75   228    72   234 0.82 -
Pcitr_chr11:22411208-22412608  -            467 24266at71240         -            774   3.5e-42  143.1   5.3   3   5   1.1e-14   2.1e-13   48.0   0.1   154   267   218   331   215   332 0.98 -
Pcitr_chr11:22411208-22412608  -            467 24266at71240         -            774   3.5e-42  143.1   5.3   4   5   4.1e-12   7.9e-11   39.5   0.0   419   517   307   406   305   408 0.92 -
Pcitr_chr11:22411208-22412608  -            467 24266at71240         -            774   3.5e-42  143.1   5.3   5   5    0.0015     0.028   11.2   0.1   172   255   376   459   370   465 0.88 -
Pcitr_Contig23:64053-65126     -            358 24266at71240         -            774   4.8e-42  142.7   6.4   1   4   3.4e-08   6.6e-07   26.5   0.0   154   269     3   122     1   125 0.89 -
Pcitr_Contig23:64053-65126     -            358 24266at71240         -            774   4.8e-42  142.7   6.4   2   4   3.8e-25   7.4e-24   82.6   0.1   172   366    92   287    88   288 0.92 -
Pcitr_Contig23:64053-65126     -            358 24266at71240         -            774   4.8e-42  142.7   6.4   3   4   4.1e-09   7.8e-08   29.6   0.1   171   238   234   301   230   309 0.94 -
Pcitr_Contig23:64053-65126     -            358 24266at71240         -            774   4.8e-42  142.7   6.4   4   4   2.5e-08   4.8e-07   27.0   0.1   383   471   270   358   268   358 0.90 -
Pcitr_chr7:35261354-35259792   -            521 24266at71240         -            774   5.7e-42  142.5   3.5   1   2   2.2e-32   4.2e-31  106.5   1.5   175   513    36   376     9   382 0.58 -
Pcitr_chr7:35261354-35259792   -            521 24266at71240         -            774   5.7e-42  142.5   3.5   2   2   1.7e-13   3.2e-12   44.1   0.0   348   488   350   491   346   502 0.92 -
Pcitr_chr6:27070345-27071439   -            365 24266at71240         -            774   7.4e-42  142.1   0.2   1   4   1.5e-22   2.9e-21   74.0   0.0   154   289     9   144     3   146 0.97 -
Pcitr_chr6:27070345-27071439   -            365 24266at71240         -            774   7.4e-42  142.1   0.2   2   4   9.1e-07   1.8e-05   21.8   0.0   183   240   143   200   142   205 0.93 -
Pcitr_chr6:27070345-27071439   -            365 24266at71240         -            774   7.4e-42  142.1   0.2   3   4     1e-11     2e-10   38.1   0.0   173   240   203   270   201   280 0.93 -
Pcitr_chr6:27070345-27071439   -            365 24266at71240         -            774   7.4e-42  142.1   0.2   4   4     0.096       1.8    5.2   0.0   457   479   341   363   333   365 0.76 -
Pcitr_chr5:35135645-35133954   -            431 24266at71240         -            774   8.5e-42  141.9   0.1   1   4   2.8e-17   5.3e-16   56.6   0.0   152   289    32   170     6   171 0.93 -
Pcitr_chr5:35135645-35133954   -            431 24266at71240         -            774   8.5e-42  141.9   0.1   2   4   2.7e-13   5.1e-12   43.4   0.1   156   269   142   255   139   258 0.96 -
Pcitr_chr5:35135645-35133954   -            431 24266at71240         -            774   8.5e-42  141.9   0.1   3   4   1.3e-05   0.00025   18.0   0.0   191   264   263   336   256   336 0.91 -
Pcitr_chr5:35135645-35133954   -            431 24266at71240         -            774   8.5e-42  141.9   0.1   4   4   9.4e-11   1.8e-09   35.0   0.0   175   268   317   410   313   428 0.88 -
Pcitr_chr11:926765-927736      -            324 24266at71240         -            774   9.7e-42  141.7   3.2   1   3   4.8e-12   9.3e-11   39.2   0.0   420   508     5    93     2    93 0.93 -
Pcitr_chr11:926765-927736      -            324 24266at71240         -            774   9.7e-42  141.7   3.2   2   3   4.1e-12   7.9e-11   39.5   0.2   412   496    67   151    63   153 0.91 -
Pcitr_chr11:926765-927736      -            324 24266at71240         -            774   9.7e-42  141.7   3.2   3   3     4e-23   7.6e-22   75.9   0.2   171   350   142   319   134   324 0.95 -
Pcitr_chr7:35015615-35014203   -            471 24266at71240         -            774   1.6e-41  141.0   5.1   1   5      0.21         4    4.1   0.0   210   250    23    63     5    76 0.82 -
Pcitr_chr7:35015615-35014203   -            471 24266at71240         -            774   1.6e-41  141.0   5.1   2   5   3.7e-14   7.1e-13   46.2   0.2   154   322    37   203    29   208 0.84 -
Pcitr_chr7:35015615-35014203   -            471 24266at71240         -            774   1.6e-41  141.0   5.1   3   5   5.7e-10   1.1e-08   32.4   0.0   180   282   133   235   125   241 0.84 -
Pcitr_chr7:35015615-35014203   -            471 24266at71240         -            774   1.6e-41  141.0   5.1   4   5   2.4e-14   4.6e-13   46.9   0.0   154   265   212   323   211   331 0.95 -
Pcitr_chr7:35015615-35014203   -            471 24266at71240         -            774   1.6e-41  141.0   5.1   5   5   9.2e-12   1.8e-10   38.3   0.0   378   496   330   448   323   459 0.83 -
Pcitr_chr4:34281903-34284248   -            782 24266at71240         -            774   1.7e-41  140.9   8.9   1   4   3.5e-11   6.8e-10   36.4   0.0   380   520   108   249   103   252 0.91 -
Pcitr_chr4:34281903-34284248   -            782 24266at71240         -            774   1.7e-41  140.9   8.9   2   4     1e-12     2e-11   41.4   0.1   154   249   198   293   191   300 0.94 -
Pcitr_chr4:34281903-34284248   -            782 24266at71240         -            774   1.7e-41  140.9   8.9   3   4   2.5e-08   4.8e-07   27.0   0.0   180   288   482   590   477   598 0.87 -
Pcitr_chr4:34281903-34284248   -            782 24266at71240         -            774   1.7e-41  140.9   8.9   4   4   0.00089     0.017   11.9   0.0   405   485   669   752   643   769 0.81 -
Pcitr_chr7:2176331-2178142     -            604 24266at71240         -            774   2.2e-41  140.5   4.1   1   3   4.2e-09     8e-08   29.5   0.0   173   282    45   155    36   165 0.85 -
Pcitr_chr7:2176331-2178142     -            604 24266at71240         -            774   2.2e-41  140.5   4.1   2   3   5.2e-24   9.9e-23   78.8   1.7   131   479   156   501   153   508 0.89 -
Pcitr_chr7:2176331-2178142     -            604 24266at71240         -            774   2.2e-41  140.5   4.1   3   3   2.9e-09   5.6e-08   30.0   0.1   175   246   513   584   500   599 0.82 -
Pcitr_chr11:16129495-16128551  -            315 24266at71240         -            774   2.8e-41  140.2   1.7   1   1   3.4e-42   6.6e-41  138.9   1.7   193   497     7   310     1   315 0.94 -
Pcitr_chr2:34519133-34520431   -            433 24266at71240         -            774   3.2e-41  140.0   0.9   1   4   3.9e-05   0.00075   16.4   0.0   374   479    43   145     9   148 0.79 -
Pcitr_chr2:34519133-34520431   -            433 24266at71240         -            774   3.2e-41  140.0   0.9   2   4   7.9e-19   1.5e-17   61.7   0.1   200   324   148   270   142   270 0.96 -
Pcitr_chr2:34519133-34520431   -            433 24266at71240         -            774   3.2e-41  140.0   0.9   3   4   1.9e-15   3.7e-14   50.5   0.0   180   287   198   305   192   306 0.91 -
Pcitr_chr2:34519133-34520431   -            433 24266at71240         -            774   3.2e-41  140.0   0.9   4   4   3.3e-09   6.4e-08   29.9   0.1   193   324   281   418   276   425 0.83 -
Pcitr_chr7:23519384-23521537   -            718 24266at71240         -            774   3.4e-41  139.9   0.5   1   4   1.1e-09   2.1e-08   31.4   0.0   172   320    89   236    64   259 0.90 -
Pcitr_chr7:23519384-23521537   -            718 24266at71240         -            774   3.4e-41  139.9   0.5   2   4   3.7e-12   7.1e-11   39.6   0.2   404   479   334   409   328   412 0.97 -
Pcitr_chr7:23519384-23521537   -            718 24266at71240         -            774   3.4e-41  139.9   0.5   3   4   7.8e-22   1.5e-20   71.6   0.0   153   369   399   615   398   641 0.89 -
Pcitr_chr7:23519384-23521537   -            718 24266at71240         -            774   3.4e-41  139.9   0.5   4   4      0.25       4.9    3.8   0.0    99   187   589   682   586   686 0.67 -
Pcitr_chr7:9884495-9882258     -            746 24266at71240         -            774   4.1e-41  139.6   4.9   1   4   9.5e-08   1.8e-06   25.0   0.0   380   490    53   164    37   172 0.90 -
Pcitr_chr7:9884495-9882258     -            746 24266at71240         -            774   4.1e-41  139.6   4.9   2   4     8e-08   1.5e-06   25.3   0.0   221   278   198   255   177   264 0.90 -
Pcitr_chr7:9884495-9882258     -            746 24266at71240         -            774   4.1e-41  139.6   4.9   3   4     1e-05   0.00019   18.4   0.0   456   532   257   332   252   363 0.72 -
Pcitr_chr7:9884495-9882258     -            746 24266at71240         -            774   4.1e-41  139.6   4.9   4   4     2e-20   3.8e-19   67.0   3.7   155   435   410   688   393   716 0.91 -
Pcitr_chr9:18759076-18760176   -            367 24266at71240         -            774   4.2e-41  139.6   4.3   1   2   5.5e-23   1.1e-21   75.4   1.0   320   506    38   228    33   230 0.89 -
Pcitr_chr9:18759076-18760176   -            367 24266at71240         -            774   4.2e-41  139.6   4.3   2   2   2.3e-22   4.5e-21   73.4   0.2   171   330   209   366   204   367 0.96 -
Pcitr_chr7:34988812-34987655   -            386 24266at71240         -            774   6.1e-41  139.0   3.3   1   4   6.7e-12   1.3e-10   38.8   0.1   367   479     2   114     1   123 0.87 -
Pcitr_chr7:34988812-34987655   -            386 24266at71240         -            774   6.1e-41  139.0   3.3   2   4   3.2e-09   6.1e-08   29.9   0.1   172   243   123   194   115   197 0.91 -
Pcitr_chr7:34988812-34987655   -            386 24266at71240         -            774   6.1e-41  139.0   3.3   3   4   1.4e-07   2.7e-06   24.5   0.1   207   265   193   251   188   259 0.68 -
Pcitr_chr7:34988812-34987655   -            386 24266at71240         -            774   6.1e-41  139.0   3.3   4   4   1.4e-14   2.7e-13   47.6   0.0   357   496   236   376   231   384 0.92 -
Pcitr_chr9:33438759-33437698   -            354 24266at71240         -            774   7.2e-41  138.8   2.9   1   3     5e-14   9.6e-13   45.8   0.4   162   287     2   127     1   128 0.92 -
Pcitr_chr9:33438759-33437698   -            354 24266at71240         -            774   7.2e-41  138.8   2.9   2   3   1.2e-19   2.4e-18   64.3   0.1   172   336   117   279   112   280 0.94 -
Pcitr_chr9:33438759-33437698   -            354 24266at71240         -            774   7.2e-41  138.8   2.9   3   3   5.8e-13   1.1e-11   42.3   0.0   191   289   241   341   234   354 0.88 -
Pcitr_chr11:22400663-22402060  -            466 24266at71240         -            774   8.4e-41  138.6   4.2   1   3    0.0031      0.06   10.1   0.0   435   495     3    63     1    67 0.89 -
Pcitr_chr11:22400663-22402060  -            466 24266at71240         -            774   8.4e-41  138.6   4.2   2   3   3.9e-37   7.6e-36  122.2   1.5   186   507    71   394    63   401 0.95 -
Pcitr_chr11:22400663-22402060  -            466 24266at71240         -            774   8.4e-41  138.6   4.2   3   3   0.00018    0.0035   14.2   0.1   198   271   366   439   363   458 0.56 -
Pcitr_chr4:6589492-6590883     -            464 24266at71240         -            774     1e-40  138.3   1.3   1   2   0.00021    0.0041   14.0   0.0   196   268    88   161     8   163 0.54 -
Pcitr_chr4:6589492-6590883     -            464 24266at71240         -            774     1e-40  138.3   1.3   2   2   9.8e-40   1.9e-38  130.8   0.8   156   480   118   443   111   460 0.92 -
Pcitr_chr4:6783320-6781929     -            464 24266at71240         -            774   1.2e-40  138.1   0.7   1   2   0.00028    0.0054   13.6   0.0   196   268    88   161     8   162 0.53 -
Pcitr_chr4:6783320-6781929     -            464 24266at71240         -            774   1.2e-40  138.1   0.7   2   2   9.2e-40   1.8e-38  130.9   0.3   156   480   118   443   115   460 0.92 -
Pcitr_chr7:35043475-35042084   -            464 24266at71240         -            774   1.8e-40  137.5   3.9   1   4   1.3e-08   2.5e-07   27.9   0.1   371   479     7   118     1   120 0.85 -
Pcitr_chr7:35043475-35042084   -            464 24266at71240         -            774   1.8e-40  137.5   3.9   2   4   5.5e-05    0.0011   15.9   0.0   443   479   117   153   116   158 0.92 -
Pcitr_chr7:35043475-35042084   -            464 24266at71240         -            774   1.8e-40  137.5   3.9   3   4   2.8e-16   5.5e-15   53.2   0.1   173   306   198   329   192   333 0.95 -
Pcitr_chr7:35043475-35042084   -            464 24266at71240         -            774   1.8e-40  137.5   3.9   4   4   3.7e-11   7.1e-10   36.3   0.0   154   265   319   430   318   454 0.90 -
Pcitr_chr11:22219980-22218610  -            457 24266at71240         -            774     2e-40  137.4   2.3   1   2   1.5e-05   0.00028   17.8   0.0   402   514    18   132    15   137 0.79 -
Pcitr_chr11:22219980-22218610  -            457 24266at71240         -            774     2e-40  137.4   2.3   2   2   2.6e-35     5e-34  116.2   1.8   154   479   123   450   121   456 0.89 -
Pcitr_chr7:35054987-35056345   -            453 24266at71240         -            774   2.2e-40  137.2   4.1   1   3   2.2e-18   4.1e-17   60.2   0.7   296   479    20   204    18   207 0.91 -
Pcitr_chr7:35054987-35056345   -            453 24266at71240         -            774   2.2e-40  137.2   4.1   2   3   5.8e-11   1.1e-09   35.7   0.0   205   305   211   309   202   313 0.54 -
Pcitr_chr7:35054987-35056345   -            453 24266at71240         -            774   2.2e-40  137.2   4.1   3   3   4.8e-12   9.3e-11   39.2   0.0   378   497   313   432   305   443 0.93 -
Pcitr_chr10:31884179-31882365  -            605 24266at71240         -            774   2.4e-40  137.1   2.6   1   4   0.00015    0.0028   14.5   0.0   352   478   152   279   134   280 0.83 -
Pcitr_chr10:31884179-31882365  -            605 24266at71240         -            774   2.4e-40  137.1   2.6   2   4   1.6e-21     3e-20   70.6   0.1   158   300   275   415   272   415 0.94 -
Pcitr_chr10:31884179-31882365  -            605 24266at71240         -            774   2.4e-40  137.1   2.6   3   4   1.9e-15   3.7e-14   50.5   0.3   170   289   392   511   388   515 0.96 -
Pcitr_chr10:31884179-31882365  -            605 24266at71240         -            774   2.4e-40  137.1   2.6   4   4   6.8e-05    0.0013   15.6   0.0   422   497   503   578   498   594 0.87 -
Pcitr_chr6:2227100-2228626     -            509 24266at71240         -            774   2.8e-40  136.9   2.1   1   6     0.012      0.23    8.2   0.0   402   479     5    83     3    88 0.94 -
Pcitr_chr6:2227100-2228626     -            509 24266at71240         -            774   2.8e-40  136.9   2.1   2   6   6.3e-07   1.2e-05   22.3   0.5   420   513    94   189    81   190 0.86 -
Pcitr_chr6:2227100-2228626     -            509 24266at71240         -            774   2.8e-40  136.9   2.1   3   6   3.3e-06   6.3e-05   20.0   0.1   172   247   164   239   157   241 0.87 -
Pcitr_chr6:2227100-2228626     -            509 24266at71240         -            774   2.8e-40  136.9   2.1   4   6   1.7e-13   3.3e-12   44.0   0.3   154   270   181   297   180   307 0.95 -
Pcitr_chr6:2227100-2228626     -            509 24266at71240         -            774   2.8e-40  136.9   2.1   5   6   2.2e-10   4.2e-09   33.8   0.0   186   266   283   363   281   370 0.94 -
Pcitr_chr6:2227100-2228626     -            509 24266at71240         -            774   2.8e-40  136.9   2.1   6   6   8.6e-10   1.7e-08   31.8   0.0   377   496   368   487   360   498 0.94 -
Pcitr_chr7:35081447-35080104   -            448 24266at71240         -            774   4.2e-40  136.3   0.3   1   4   4.5e-19   8.7e-18   62.5   0.0   294   479    30   216    24   218 0.91 -
Pcitr_chr7:35081447-35080104   -            448 24266at71240         -            774   4.2e-40  136.3   0.3   2   4     3e-06   5.8e-05   20.1   0.0   194   245   212   263   212   267 0.93 -
Pcitr_chr7:35081447-35080104   -            448 24266at71240         -            774   4.2e-40  136.3   0.3   3   4   2.1e-08   4.1e-07   27.2   0.0   194   265   247   318   247   322 0.94 -
Pcitr_chr7:35081447-35080104   -            448 24266at71240         -            774   4.2e-40  136.3   0.3   4   4   4.3e-12   8.3e-11   39.4   0.0   153   267   311   425   309   431 0.96 -
Pcitr_chr7:35597554-35606456   -            451 24266at71240         -            774   6.6e-40  135.6   5.0   1   3   5.9e-33   1.1e-31  108.4   2.3   172   508    11   347     6   348 0.95 -
Pcitr_chr7:35597554-35606456   -            451 24266at71240         -            774   6.6e-40  135.6   5.0   2   3     4e-09   7.7e-08   29.6   0.0   154   244   309   399   309   402 0.94 -
Pcitr_chr7:35597554-35606456   -            451 24266at71240         -            774   6.6e-40  135.6   5.0   3   3     0.072       1.4    5.6   0.0   213   245   403   435   401   442 0.92 -
Pcitr_chr6:1507396-1505276     -            682 24266at71240         -            774   8.1e-40  135.3   0.0   1   5   2.7e-08   5.3e-07   26.8   0.1   345   484   170   310   161   319 0.89 -
Pcitr_chr6:1507396-1505276     -            682 24266at71240         -            774   8.1e-40  135.3   0.0   2   5   1.1e-05   0.00021   18.3   0.0   343   475   273   407   272   413 0.94 -
Pcitr_chr6:1507396-1505276     -            682 24266at71240         -            774   8.1e-40  135.3   0.0   3   5   2.8e-11   5.4e-10   36.7   0.0   171   243   419   491   408   496 0.93 -
Pcitr_chr6:1507396-1505276     -            682 24266at71240         -            774   8.1e-40  135.3   0.0   4   5   3.5e-11   6.8e-10   36.4   0.0   194   324   477   601   477   605 0.94 -
Pcitr_chr6:1507396-1505276     -            682 24266at71240         -            774   8.1e-40  135.3   0.0   5   5   3.1e-13     6e-12   43.2   0.0   385   508   558   681   555   682 0.97 -
Pcitr_chr7:35569072-35567570   -            501 24266at71240         -            774   9.2e-40  135.2   6.1   1   6   0.00057     0.011   12.5   0.0   417   479    35    95    17   101 0.78 -
Pcitr_chr7:35569072-35567570   -            501 24266at71240         -            774   9.2e-40  135.2   6.1   2   6   0.00013    0.0024   14.7   0.1   420   479   106   167    95   174 0.79 -
Pcitr_chr7:35569072-35567570   -            501 24266at71240         -            774   9.2e-40  135.2   6.1   3   6   3.2e-08   6.1e-07   26.6   0.1   403   485   161   243   160   254 0.91 -
Pcitr_chr7:35569072-35567570   -            501 24266at71240         -            774   9.2e-40  135.2   6.1   4   6   4.2e-11     8e-10   36.2   0.4   212   314   251   351   239   354 0.63 -
Pcitr_chr7:35569072-35567570   -            501 24266at71240         -            774   9.2e-40  135.2   6.1   5   6   1.4e-09   2.7e-08   31.1   0.1   183   265   292   374   285   378 0.89 -
Pcitr_chr7:35569072-35567570   -            501 24266at71240         -            774   9.2e-40  135.2   6.1   6   6   1.8e-16   3.5e-15   53.9   0.0   315   485   314   488   313   499 0.90 -
Pcitr_chr8:13595577-13593184   -            798 24266at71240         -            774   9.3e-40  135.1   1.2   1   5   3.6e-05    0.0007   16.5   0.0   404   495    87   178    78   184 0.93 -
Pcitr_chr8:13595577-13593184   -            798 24266at71240         -            774   9.3e-40  135.1   1.2   2   5   4.7e-08   9.1e-07   26.0   0.0   388   505   221   343   199   343 0.90 -
Pcitr_chr8:13595577-13593184   -            798 24266at71240         -            774   9.3e-40  135.1   1.2   3   5   1.3e-17   2.6e-16   57.6   0.0   154   324   308   476   308   485 0.95 -
Pcitr_chr8:13595577-13593184   -            798 24266at71240         -            774   9.3e-40  135.1   1.2   4   5   0.00024    0.0046   13.8   0.1   190   280   590   680   579   692 0.75 -
Pcitr_chr8:13595577-13593184   -            798 24266at71240         -            774   9.3e-40  135.1   1.2   5   5   4.1e-10   7.9e-09   32.9   0.1   157   263   662   768   661   773 0.87 -
Pcitr_chr7:2165357-2167141     -            595 24266at71240         -            774   1.5e-39  134.5   5.0   1   3     6e-09   1.2e-07   29.0   0.0   383   491    44   153    36   164 0.82 -
Pcitr_chr7:2165357-2167141     -            595 24266at71240         -            774   1.5e-39  134.5   5.0   2   3   1.2e-22   2.2e-21   74.4   1.4   131   479   156   501   153   506 0.89 -
Pcitr_chr7:2165357-2167141     -            595 24266at71240         -            774   1.5e-39  134.5   5.0   3   3   6.6e-10   1.3e-08   32.2   0.1   157   245   495   583   492   593 0.90 -
Pcitr_chr11:1142420-1141686    -            245 24266at71240         -            774   1.9e-39  134.1   0.1   1   2   7.1e-20   1.4e-18   65.2   0.0   170   312    12   152     1   153 0.87 -
Pcitr_chr11:1142420-1141686    -            245 24266at71240         -            774   1.9e-39  134.1   0.1   2   2   1.4e-22   2.7e-21   74.1   0.0   171   326    83   236    80   244 0.95 -
Pcitr_Contig23:154088-155647   -            520 24266at71240         -            774     2e-39  134.0  12.8   1   5    0.0057      0.11    9.2   0.0   403   480    27   105    22   122 0.78 -
Pcitr_Contig23:154088-155647   -            520 24266at71240         -            774     2e-39  134.0  12.8   2   5   1.2e-11   2.3e-10   38.0   0.1   396   507   127   241   122   242 0.88 -
Pcitr_Contig23:154088-155647   -            520 24266at71240         -            774     2e-39  134.0  12.8   3   5   4.1e-12   7.9e-11   39.5   0.1   171   266   291   386   287   387 0.97 -
Pcitr_Contig23:154088-155647   -            520 24266at71240         -            774     2e-39  134.0  12.8   4   5   3.6e-10   6.9e-09   33.1   0.8   421   505   365   449   361   451 0.92 -
