#                                                                                      --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                  accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#          ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Pcitr_chr4:35798451-35801558   -           1036 7941at71240          -            811         0 1134.3  23.7   1   2  4.5e-155  8.5e-154  512.8  13.5    17   421   122   567   112   581 0.91 -
Pcitr_chr4:35798451-35801558   -           1036 7941at71240          -            811         0 1134.3  23.7   2   2  1.4e-189  2.6e-188  627.0   1.7   417   811   615  1027   598  1027 0.96 -
Pcitr_chr7:34673363-34674676   -            438 7941at71240          -            811   2.9e-68  229.9   0.9   3   5   6.6e-17   1.3e-15   55.8   0.0   706   786   182   262   179   262 0.97 -
Pcitr_chr7:34673363-34674676   -            438 7941at71240          -            811   2.9e-68  229.9   0.9   4   5   3.7e-21   6.9e-20   69.9   0.1   704   808   250   354   249   357 0.97 -
Pcitr_chr7:34673363-34674676   -            438 7941at71240          -            811   2.9e-68  229.9   0.9   5   5   1.2e-09   2.3e-08   31.7   0.0   707   782   358   433   353   437 0.94 -
Pcitr_chr5:29707446-29709380   -            645 7941at71240          -            811     3e-68  229.8   4.4   1   7    0.0013     0.025   11.8   0.0    81   177    66   165    53   170 0.79 -
Pcitr_chr5:29707446-29709380   -            645 7941at71240          -            811     3e-68  229.8   4.4   2   7   6.2e-11   1.2e-09   36.0   0.0   709   776   167   234   163   234 0.94 -
Pcitr_chr5:29707446-29709380   -            645 7941at71240          -            811     3e-68  229.8   4.4   3   7   5.3e-18     1e-16   59.4   0.0   703   802   231   330   229   338 0.95 -
Pcitr_chr5:29707446-29709380   -            645 7941at71240          -            811     3e-68  229.8   4.4   4   7   1.4e-17   2.6e-16   58.0   0.0   702   808   335   441   331   442 0.96 -
Pcitr_chr5:29707446-29709380   -            645 7941at71240          -            811     3e-68  229.8   4.4   5   7     5e-18   9.4e-17   59.5   0.0   685   779   420   517   419   521 0.94 -
Pcitr_chr5:29707446-29709380   -            645 7941at71240          -            811     3e-68  229.8   4.4   6   7   1.2e-11   2.3e-10   38.3   0.0   710   784   483   559   482   572 0.91 -
Pcitr_chr5:29707446-29709380   -            645 7941at71240          -            811     3e-68  229.8   4.4   7   7       3.6        67    0.4   0.0   122   167   591   636   583   641 0.56 -
Pcitr_chr7:35068422-35067139   -            428 7941at71240          -            811   3.7e-68  229.5   0.2   1   6    0.0022     0.042   11.0   0.0   114   174     1    61     1    64 0.94 -
Pcitr_chr7:35068422-35067139   -            428 7941at71240          -            811   3.7e-68  229.5   0.2   2   6   8.1e-14   1.5e-12   45.6   0.0   706   786    61   140    58   140 0.95 -
Pcitr_chr7:35068422-35067139   -            428 7941at71240          -            811   3.7e-68  229.5   0.2   3   6   7.9e-13   1.5e-11   42.3   0.0   705   783   129   207   129   207 0.97 -
Pcitr_chr7:35068422-35067139   -            428 7941at71240          -            811   3.7e-68  229.5   0.2   4   6   4.5e-17   8.4e-16   56.3   0.0   706   786   200   280   198   280 0.97 -
Pcitr_chr7:35068422-35067139   -            428 7941at71240          -            811   3.7e-68  229.5   0.2   5   6   1.5e-22   2.9e-21   74.4   0.1   705   807   269   371   268   378 0.97 -
Pcitr_chr7:35068422-35067139   -            428 7941at71240          -            811   3.7e-68  229.5   0.2   6   6   2.1e-05   0.00039   17.8   0.0   707   756   376   425   372   428 0.93 -
Pcitr_chr4:34281903-34284248   -            782 7941at71240          -            811   6.4e-68  228.7   2.3   1   5   5.1e-08   9.6e-07   26.4   0.0   426   560    39   178    30   188 0.74 -
Pcitr_chr4:34281903-34284248   -            782 7941at71240          -            811   6.4e-68  228.7   2.3   2   5   7.6e-19   1.4e-17   62.2   0.0   703   802   188   287   183   295 0.93 -
Pcitr_chr4:34281903-34284248   -            782 7941at71240          -            811   6.4e-68  228.7   2.3   3   5   5.5e-24     1e-22   79.2   0.0   626   805   281   465   277   470 0.87 -
Pcitr_chr4:34281903-34284248   -            782 7941at71240          -            811   6.4e-68  228.7   2.3   4   5   2.1e-12     4e-11   40.9   0.0   702   806   515   619   511   624 0.93 -
Pcitr_chr4:34281903-34284248   -            782 7941at71240          -            811   6.4e-68  228.7   2.3   5   5   0.00011    0.0021   15.4   0.1   117   267   671   735   649   778 0.57 -
Pcitr_chr6:2215693-2217216     -            508 7941at71240          -            811   7.8e-68  228.4   1.6   1   5   8.1e-05    0.0015   15.8   0.0    81   173    22   117     4   121 0.83 -
Pcitr_chr6:2215693-2217216     -            508 7941at71240          -            811   7.8e-68  228.4   1.6   2   5   6.7e-13   1.3e-11   42.5   0.1   706   784   118   197   115   198 0.94 -
Pcitr_chr6:2215693-2217216     -            508 7941at71240          -            811   7.8e-68  228.4   1.6   3   5   2.4e-13   4.5e-12   44.0   0.0   706   788   189   271   188   271 0.96 -
Pcitr_chr6:2215693-2217216     -            508 7941at71240          -            811   7.8e-68  228.4   1.6   4   5   7.9e-29   1.5e-27   95.2   0.6   649   808   269   431   267   434 0.95 -
Pcitr_chr6:2215693-2217216     -            508 7941at71240          -            811   7.8e-68  228.4   1.6   5   5   7.1e-10   1.3e-08   32.5   0.0   708   780   436   508   429   508 0.95 -
Pcitr_chr7:35081447-35080104   -            448 7941at71240          -            811   9.2e-68  228.2   0.4   1   4   1.6e-05   0.00031   18.1   0.0   116   174     3    61     1    65 0.95 -
Pcitr_chr7:35081447-35080104   -            448 7941at71240          -            811   9.2e-68  228.2   0.4   2   4   3.5e-23   6.6e-22   76.5   0.0   647   790    69   214    66   214 0.96 -
Pcitr_chr7:35081447-35080104   -            448 7941at71240          -            811   9.2e-68  228.2   0.4   3   4   5.6e-32   1.1e-30  105.6   0.4   650   807   211   371   209   375 0.96 -
Pcitr_chr7:35081447-35080104   -            448 7941at71240          -            811   9.2e-68  228.2   0.4   4   4   2.2e-07   4.2e-06   24.3   0.0   708   779   377   448   372   448 0.90 -
Pcitr_chr7:34493677-34492148   -            510 7941at71240          -            811   1.1e-67  227.9   0.0   1   4   0.00035    0.0066   13.7   0.0   107   172    48   113    16   118 0.74 -
Pcitr_chr7:34493677-34492148   -            510 7941at71240          -            811   1.1e-67  227.9   0.0   2   4   4.6e-22   8.7e-21   72.8   0.0   650   788   126   266   120   267 0.95 -
Pcitr_chr7:34493677-34492148   -            510 7941at71240          -            811   1.1e-67  227.9   0.0   3   4   1.3e-32   2.4e-31  107.7   0.3   649   807   264   425   262   429 0.96 -
Pcitr_chr7:34493677-34492148   -            510 7941at71240          -            811   1.1e-67  227.9   0.0   4   4   5.7e-09   1.1e-07   29.5   0.0   708   781   431   504   426   508 0.96 -
Pcitr_chr11:21972316-21973689  -            458 7941at71240          -            811   1.4e-67  227.6   0.2   1   4     4e-16   7.6e-15   53.2   0.0   654   784    12   146    10   147 0.91 -
Pcitr_chr11:21972316-21973689  -            458 7941at71240          -            811   1.4e-67  227.6   0.2   2   4     2e-20   3.7e-19   67.5   0.0   678   794   107   226   103   229 0.94 -
Pcitr_chr11:21972316-21973689  -            458 7941at71240          -            811   1.4e-67  227.6   0.2   3   4   2.6e-29   4.9e-28   96.8   0.1   650   807   219   379   218   383 0.96 -
Pcitr_chr11:21972316-21973689  -            458 7941at71240          -            811   1.4e-67  227.6   0.2   4   4   1.8e-08   3.5e-07   27.9   0.0   708   781   385   458   378   458 0.95 -
Pcitr_chr7:35050256-35048931   -            442 7941at71240          -            811   1.8e-67  227.3   2.9   1   5   1.9e-11   3.5e-10   37.7   0.0   710   797     6    93     2    97 0.92 -
Pcitr_chr7:35050256-35048931   -            442 7941at71240          -            811   1.8e-67  227.3   2.9   2   5     8e-17   1.5e-15   55.5   0.0   678   783    76   184    74   184 0.96 -
Pcitr_chr7:35050256-35048931   -            442 7941at71240          -            811   1.8e-67  227.3   2.9   3   5   2.6e-17   4.9e-16   57.1   0.1   706   786   177   257   173   257 0.97 -
Pcitr_chr7:35050256-35048931   -            442 7941at71240          -            811   1.8e-67  227.3   2.9   4   5   2.8e-20   5.3e-19   66.9   0.2   705   807   246   348   244   352 0.97 -
Pcitr_chr7:35050256-35048931   -            442 7941at71240          -            811   1.8e-67  227.3   2.9   5   5   1.8e-09   3.5e-08   31.2   0.0   708   781   354   427   349   438 0.94 -
Pcitr_chr7:35609869-35611146   -            426 7941at71240          -            811   3.5e-67  226.3   5.4   1   4   1.7e-13   3.2e-12   44.5   0.1   710   798     4    94     2   101 0.91 -
Pcitr_chr7:35609869-35611146   -            426 7941at71240          -            811   3.5e-67  226.3   5.4   2   4     1e-15   1.9e-14   51.9   0.0   699   792    97   193    91   195 0.89 -
Pcitr_chr7:35609869-35611146   -            426 7941at71240          -            811   3.5e-67  226.3   5.4   3   4   2.9e-31   5.4e-30  103.3   0.6   650   807   188   348   187   351 0.96 -
Pcitr_chr7:35609869-35611146   -            426 7941at71240          -            811   3.5e-67  226.3   5.4   4   4   2.7e-09   5.1e-08   30.6   0.0   706   779   352   425   347   426 0.96 -
Pcitr_chr7:35228348-35227053   -            432 7941at71240          -            811   3.9e-67  226.1   5.1   1   4   4.7e-13   8.9e-12   43.0   0.1   710   798     3    93     1    99 0.92 -
Pcitr_chr7:35228348-35227053   -            432 7941at71240          -            811   3.9e-67  226.1   5.1   2   4   6.2e-16   1.2e-14   52.6   0.0   703   792   103   192    91   194 0.90 -
Pcitr_chr7:35228348-35227053   -            432 7941at71240          -            811   3.9e-67  226.1   5.1   3   4   2.2e-24   4.2e-23   80.5   0.2   651   777   188   317   187   320 0.95 -
Pcitr_chr7:35228348-35227053   -            432 7941at71240          -            811   3.9e-67  226.1   5.1   4   4   4.1e-17   7.8e-16   56.5   0.0   705   799   315   409   313   421 0.94 -
Pcitr_chr3:5142614-5143849     -            412 7941at71240          -            811   5.9e-67  225.5   1.0   1   5   0.00082     0.015   12.5   0.2   710   777    14    82     1    84 0.76 -
Pcitr_chr3:5142614-5143849     -            412 7941at71240          -            811   5.9e-67  225.5   1.0   2   5   3.5e-20   6.6e-19   66.6   0.0   703   802    78   177    75   179 0.96 -
Pcitr_chr3:5142614-5143849     -            412 7941at71240          -            811   5.9e-67  225.5   1.0   3   5   8.7e-15   1.6e-13   48.8   0.0   705   782   150   227   149   229 0.97 -
Pcitr_chr3:5142614-5143849     -            412 7941at71240          -            811   5.9e-67  225.5   1.0   4   5   1.7e-20   3.2e-19   67.7   0.0   704   803   219   318   218   324 0.94 -
Pcitr_chr3:5142614-5143849     -            412 7941at71240          -            811   5.9e-67  225.5   1.0   5   5   2.4e-15   4.5e-14   50.6   0.0   703   788   323   408   319   412 0.94 -
Pcitr_Contig23:528893-530461   -            523 7941at71240          -            811   8.5e-67  225.0   2.4   1   5     5e-06   9.5e-05   19.8   0.0   714   807    25   119    18   123 0.89 -
Pcitr_Contig23:528893-530461   -            523 7941at71240          -            811   8.5e-67  225.0   2.4   2   5   3.4e-13   6.3e-12   43.5   0.1   710   783   128   204   120   205 0.90 -
Pcitr_Contig23:528893-530461   -            523 7941at71240          -            811   8.5e-67  225.0   2.4   3   5   9.2e-16   1.7e-14   52.0   0.0   686   787   174   278   174   283 0.93 -
Pcitr_Contig23:528893-530461   -            523 7941at71240          -            811   8.5e-67  225.0   2.4   4   5     1e-27     2e-26   91.5   0.1   651   807   279   438   276   442 0.95 -
Pcitr_Contig23:528893-530461   -            523 7941at71240          -            811   8.5e-67  225.0   2.4   5   5   9.4e-09   1.8e-07   28.8   0.0   708   781   444   517   437   521 0.95 -
Pcitr_chr9:28696931-28698355   -            475 7941at71240          -            811   1.5e-66  224.2   0.5   1   5   0.00046    0.0088   13.3   0.0   276   359    13    97     7    97 0.86 -
Pcitr_chr9:28696931-28698355   -            475 7941at71240          -            811   1.5e-66  224.2   0.5   2   5   2.4e-20   4.6e-19   67.1   0.1   649   776    72   202    70   202 0.75 -
Pcitr_chr9:28696931-28698355   -            475 7941at71240          -            811   1.5e-66  224.2   0.5   3   5   3.4e-14   6.5e-13   46.8   0.0   703   778   199   274   194   275 0.96 -
Pcitr_chr9:28696931-28698355   -            475 7941at71240          -            811   1.5e-66  224.2   0.5   4   5   5.7e-23   1.1e-21   75.8   0.0   703   804   269   370   266   375 0.96 -
Pcitr_chr9:28696931-28698355   -            475 7941at71240          -            811   1.5e-66  224.2   0.5   5   5   1.9e-12   3.5e-11   41.0   0.0   674   794   342   465   342   474 0.89 -
Pcitr_chr7:35054987-35056345   -            453 7941at71240          -            811   1.6e-66  224.1   3.2   1   5   3.1e-12   5.8e-11   40.3   0.0   709   797    16   104     8   108 0.91 -
Pcitr_chr7:35054987-35056345   -            453 7941at71240          -            811   1.6e-66  224.1   3.2   2   5   5.9e-17   1.1e-15   55.9   0.0   677   783    86   195    85   195 0.96 -
Pcitr_chr7:35054987-35056345   -            453 7941at71240          -            811   1.6e-66  224.1   3.2   3   5   1.6e-16   2.9e-15   54.6   0.1   706   783   188   265   184   266 0.96 -
Pcitr_chr7:35054987-35056345   -            453 7941at71240          -            811   1.6e-66  224.1   3.2   4   5   1.6e-19     3e-18   64.4   0.1   704   808   256   360   255   363 0.97 -
Pcitr_chr7:35054987-35056345   -            453 7941at71240          -            811   1.6e-66  224.1   3.2   5   5   1.2e-08   2.2e-07   28.5   0.0   706   781   363   438   358   450 0.94 -
Pcitr_chr7:34988812-34987655   -            386 7941at71240          -            811   2.3e-66  223.6   1.5   1   4   1.1e-21   2.2e-20   71.5   0.0   649   780     4   137     2   138 0.95 -
Pcitr_chr7:34988812-34987655   -            386 7941at71240          -            811   2.3e-66  223.6   1.5   2   4   6.6e-19   1.2e-17   62.4   0.0   706   784   133   211   129   212 0.97 -
Pcitr_chr7:34988812-34987655   -            386 7941at71240          -            811   2.3e-66  223.6   1.5   3   4   5.2e-21   9.7e-20   69.4   0.2   704   807   201   304   200   311 0.97 -
Pcitr_chr7:34988812-34987655   -            386 7941at71240          -            811   2.3e-66  223.6   1.5   4   4   3.9e-09   7.4e-08   30.1   0.0   706   780   308   382   305   385 0.96 -
Pcitr_chr10:26126864-26128856  -            632 7941at71240          -            811   4.1e-66  222.8  14.2   1   4   5.3e-11     1e-09   36.2   3.8    40   176    83   220    64   224 0.86 -
Pcitr_chr10:26126864-26128856  -            632 7941at71240          -            811   4.1e-66  222.8  14.2   2   4   8.5e-29   1.6e-27   95.1   0.2   645   794   224   376   220   380 0.95 -
Pcitr_chr10:26126864-26128856  -            632 7941at71240          -            811   4.1e-66  222.8  14.2   3   4   7.2e-12   1.4e-10   39.1   0.1   705   783   357   436   357   439 0.92 -
Pcitr_chr10:26126864-26128856  -            632 7941at71240          -            811   4.1e-66  222.8  14.2   4   4   7.1e-22   1.3e-20   72.2   0.1   614   791   437   619   433   627 0.90 -
Pcitr_chr6:2227100-2228626     -            509 7941at71240          -            811   4.3e-66  222.7   0.7   1   5   6.3e-05    0.0012   16.2   0.0    82   174     8   103     4   106 0.83 -
Pcitr_chr6:2227100-2228626     -            509 7941at71240          -            811   4.3e-66  222.7   0.7   2   5   1.4e-10   2.7e-09   34.8   0.1   706   784   103   182   100   184 0.94 -
Pcitr_chr6:2227100-2228626     -            509 7941at71240          -            811   4.3e-66  222.7   0.7   3   5   2.8e-12   5.3e-11   40.5   0.0   707   786   175   254   174   255 0.96 -
Pcitr_chr6:2227100-2228626     -            509 7941at71240          -            811   4.3e-66  222.7   0.7   4   5   9.8e-29   1.9e-27   94.9   0.3   650   807   255   415   255   418 0.96 -
Pcitr_chr6:2227100-2228626     -            509 7941at71240          -            811   4.3e-66  222.7   0.7   5   5   2.8e-10   5.3e-09   33.9   0.0   708   782   421   495   416   504 0.94 -
Pcitr_chr11:22219980-22218610  -            457 7941at71240          -            811   5.6e-66  222.3   0.5   1   5   0.00011     0.002   15.4   0.0   714   804    17   108     8   115 0.82 -
Pcitr_chr11:22219980-22218610  -            457 7941at71240          -            811   5.6e-66  222.3   0.5   2   5   4.8e-16   9.1e-15   52.9   0.1   709   792   119   205   110   207 0.89 -
Pcitr_chr11:22219980-22218610  -            457 7941at71240          -            811   5.6e-66  222.3   0.5   3   5   4.3e-10   8.1e-09   33.2   0.0   710   783   193   266   191   266 0.97 -
Pcitr_chr11:22219980-22218610  -            457 7941at71240          -            811   5.6e-66  222.3   0.5   4   5   4.4e-25   8.4e-24   82.8   0.0   674   810   224   363   222   364 0.66 -
Pcitr_chr11:22219980-22218610  -            457 7941at71240          -            811   5.6e-66  222.3   0.5   5   5   7.9e-19   1.5e-17   62.1   0.0   651   764   341   457   341   457 0.97 -
Pcitr_chr11:713319-706575      -           1069 7941at71240          -            811   6.6e-66  222.1  10.5   1   8   8.4e-05    0.0016   15.8   0.0    81   170   157   249   143   251 0.85 -
Pcitr_chr11:713319-706575      -           1069 7941at71240          -            811   6.6e-66  222.1  10.5   2   8   4.5e-16   8.4e-15   53.0   0.0   648   786   226   367   225   373 0.93 -
Pcitr_chr11:713319-706575      -           1069 7941at71240          -            811   6.6e-66  222.1  10.5   3   8     5e-05   0.00094   16.5   0.0   494   542   380   428   374   434 0.93 -
Pcitr_chr11:713319-706575      -           1069 7941at71240          -            811   6.6e-66  222.1  10.5   4   8   3.7e-09   7.1e-08   30.1   0.1   617   780   403   570   402   574 0.90 -
Pcitr_chr11:713319-706575      -           1069 7941at71240          -            811   6.6e-66  222.1  10.5   5   8     1e-12   1.9e-11   42.0   0.1   651   807   644   802   622   805 0.94 -
Pcitr_chr11:713319-706575      -           1069 7941at71240          -            811   6.6e-66  222.1  10.5   6   8   3.5e-13   6.7e-12   43.4   0.0   702   789   802   889   795   891 0.96 -
Pcitr_chr11:713319-706575      -           1069 7941at71240          -            811   6.6e-66  222.1  10.5   7   8   9.6e-13   1.8e-11   42.0   0.0   704   799   874   969   872   974 0.96 -
Pcitr_chr11:713319-706575      -           1069 7941at71240          -            811   6.6e-66  222.1  10.5   8   8    0.0011      0.02   12.1   0.0   699   781   974  1055   971  1058 0.89 -
Pcitr_chr7:34677069-34678574   -            502 7941at71240          -            811   7.2e-66  221.9   4.3   1   5    0.0014     0.027   11.7   0.0    98   164    36   102    22   108 0.89 -
Pcitr_chr7:34677069-34678574   -            502 7941at71240          -            811   7.2e-66  221.9   4.3   2   5   7.8e-17   1.5e-15   55.6   0.0   705   794   111   201   101   202 0.93 -
Pcitr_chr7:34677069-34678574   -            502 7941at71240          -            811   7.2e-66  221.9   4.3   3   5   2.2e-11   4.1e-10   37.5   0.0   709   788   186   265   185   266 0.96 -
Pcitr_chr7:34677069-34678574   -            502 7941at71240          -            811   7.2e-66  221.9   4.3   4   5   4.2e-30   7.9e-29   99.4   0.9   649   808   263   425   261   428 0.96 -
Pcitr_chr7:34677069-34678574   -            502 7941at71240          -            811   7.2e-66  221.9   4.3   5   5   1.5e-08   2.9e-07   28.1   0.0   708   780   430   502   425   502 0.95 -
Pcitr_chr6:21047834-21042221   -            418 7941at71240          -            811   1.6e-65  220.8   0.0   1   3   2.5e-28   4.8e-27   93.5   0.0   622   799     2   182     1   184 0.95 -
Pcitr_chr6:21047834-21042221   -            418 7941at71240          -            811   1.6e-65  220.8   0.0   2   3   2.6e-26     5e-25   86.9   0.0   653   802   173   325   170   333 0.95 -
Pcitr_chr6:21047834-21042221   -            418 7941at71240          -            811   1.6e-65  220.8   0.0   3   3   8.8e-16   1.7e-14   52.1   0.0   650   782   275   410   275   415 0.92 -
Pcitr_chr7:34651847-34653013   -            389 7941at71240          -            811   2.5e-65  220.1   1.4   1   3   1.9e-23   3.7e-22   77.4   0.0   649   790     4   147     2   147 0.96 -
Pcitr_chr7:34651847-34653013   -            389 7941at71240          -            811   2.5e-65  220.1   1.4   2   3   4.3e-33   8.1e-32  109.3   0.5   650   808   144   305   143   308 0.96 -
Pcitr_chr7:34651847-34653013   -            389 7941at71240          -            811   2.5e-65  220.1   1.4   3   3   1.3e-09   2.5e-08   31.6   0.0   707   783   309   385   304   388 0.95 -
Pcitr_chr6:14666903-14665083   -            607 7941at71240          -            811   3.2e-65  219.8   1.1   1   3   1.5e-27   2.9e-26   91.0   0.5   608   793   135   325   120   327 0.92 -
Pcitr_chr6:14666903-14665083   -            607 7941at71240          -            811   3.2e-65  219.8   1.1   2   3   1.7e-21   3.2e-20   71.0   0.1   651   794   320   466   319   467 0.92 -
Pcitr_chr6:14666903-14665083   -            607 7941at71240          -            811   3.2e-65  219.8   1.1   3   3   8.2e-19   1.5e-17   62.1   0.0   649   791   458   603   456   607 0.92 -
Pcitr_chr9:30443196-30454836   -            486 7941at71240          -            811   6.8e-65  218.7   3.5   1   5   4.1e-05   0.00078   16.8   0.3   708   778    67   137    51   139 0.79 -
Pcitr_chr9:30443196-30454836   -            486 7941at71240          -            811   6.8e-65  218.7   3.5   2   5   1.4e-15   2.6e-14   51.4   0.0   703   778   132   207   130   208 0.97 -
Pcitr_chr9:30443196-30454836   -            486 7941at71240          -            811   6.8e-65  218.7   3.5   3   5   4.8e-20   9.1e-19   66.2   0.0   703   789   202   288   201   298 0.95 -
Pcitr_chr9:30443196-30454836   -            486 7941at71240          -            811   6.8e-65  218.7   3.5   4   5   1.8e-11   3.4e-10   37.8   0.0   703   776   304   377   291   378 0.90 -
Pcitr_chr9:30443196-30454836   -            486 7941at71240          -            811   6.8e-65  218.7   3.5   5   5   2.5e-16   4.7e-15   53.9   0.0   703   808   374   479   368   482 0.95 -
Pcitr_chr2:34519133-34520431   -            433 7941at71240          -            811   8.7e-65  218.4   7.1   1   4   7.8e-12   1.5e-10   39.0   0.1    68   175    22   131     3   135 0.87 -
Pcitr_chr2:34519133-34520431   -            433 7941at71240          -            811   8.7e-65  218.4   7.1   2   4     6e-30   1.1e-28   98.9   0.1   618   770   141   299   135   300 0.92 -
Pcitr_chr2:34519133-34520431   -            433 7941at71240          -            811   8.7e-65  218.4   7.1   3   4   1.2e-27   2.3e-26   91.3   0.1   650   786   211   350   211   356 0.95 -
Pcitr_chr2:34519133-34520431   -            433 7941at71240          -            811   8.7e-65  218.4   7.1   4   4   0.00037     0.007   13.6   0.0   720   780   361   421   356   426 0.91 -
Pcitr_chr4:38731342-38733675   -            778 7941at71240          -            811     1e-64  218.1  13.6   1   6   7.7e-10   1.4e-08   32.4   0.4   422   551   101   236    78   252 0.75 -
Pcitr_chr4:38731342-38733675   -            778 7941at71240          -            811     1e-64  218.1  13.6   2   6   1.4e-20   2.6e-19   67.9   0.2   670   786   257   376   237   376 0.90 -
Pcitr_chr4:38731342-38733675   -            778 7941at71240          -            811     1e-64  218.1  13.6   3   6   1.3e-16   2.5e-15   54.8   0.1   703   784   328   409   326   412 0.97 -
Pcitr_chr4:38731342-38733675   -            778 7941at71240          -            811     1e-64  218.1  13.6   4   6   6.6e-11   1.2e-09   35.9   0.1   704   781   364   442   361   449 0.93 -
Pcitr_chr4:38731342-38733675   -            778 7941at71240          -            811     1e-64  218.1  13.6   5   6   3.1e-17   5.8e-16   56.9   0.1   122   332   421   627   417   635 0.86 -
Pcitr_chr4:38731342-38733675   -            778 7941at71240          -            811     1e-64  218.1  13.6   6   6   4.6e-05   0.00087   16.6   0.0   654   776   634   755   630   761 0.94 -
Pcitr_chr7:35015615-35014203   -            471 7941at71240          -            811   3.3e-64  216.5   2.4   1   5     0.013      0.25    8.5   0.0   111   172     3    64     1    68 0.79 -
Pcitr_chr7:35015615-35014203   -            471 7941at71240          -            811   3.3e-64  216.5   2.4   2   5   1.4e-20   2.6e-19   68.0   0.0   649   783    76   212    74   212 0.95 -
Pcitr_chr7:35015615-35014203   -            471 7941at71240          -            811   3.3e-64  216.5   2.4   3   5     7e-17   1.3e-15   55.7   0.0   706   786   205   285   202   285 0.97 -
Pcitr_chr7:35015615-35014203   -            471 7941at71240          -            811   3.3e-64  216.5   2.4   4   5   7.9e-18   1.5e-16   58.8   0.2   704   807   273   376   272   378 0.97 -
Pcitr_chr7:35015615-35014203   -            471 7941at71240          -            811   3.3e-64  216.5   2.4   5   5   2.9e-09   5.4e-08   30.5   0.0   708   781   382   455   377   471 0.64 -
Pcitr_Contig23:417666-416260   -            469 7941at71240          -            811   3.6e-64  216.3   1.8   1   6       0.3       5.6    4.0   0.0   136   172    43    80    14    83 0.48 -
Pcitr_Contig23:417666-416260   -            469 7941at71240          -            811   3.6e-64  216.3   1.8   2   6   1.3e-12   2.5e-11   41.5   0.0   702   783    77   157    73   158 0.94 -
Pcitr_Contig23:417666-416260   -            469 7941at71240          -            811   3.6e-64  216.3   1.8   3   6   2.4e-13   4.5e-12   44.0   0.0   710   788   154   232   152   233 0.97 -
Pcitr_Contig23:417666-416260   -            469 7941at71240          -            811   3.6e-64  216.3   1.8   4   6     4e-24   7.5e-23   79.7   0.1   649   778   230   362   228   364 0.94 -
Pcitr_Contig23:417666-416260   -            469 7941at71240          -            811   3.6e-64  216.3   1.8   5   6   2.5e-13   4.7e-12   44.0   0.0   706   780   360   434   357   438 0.96 -
Pcitr_Contig23:417666-416260   -            469 7941at71240          -            811   3.6e-64  216.3   1.8   6   6    0.0039     0.073   10.2   0.2   281   328   421   469   420   469 0.88 -
Pcitr_chr9:30380714-30405112   -            445 7941at71240          -            811   4.6e-64  216.0   2.1   1   6   3.1e-05   0.00059   17.2   0.7   711   777    64   130    45   132 0.86 -
Pcitr_chr9:30380714-30405112   -            445 7941at71240          -            811   4.6e-64  216.0   2.1   2   6   9.4e-17   1.8e-15   55.3   0.0   703   778   126   201   124   203 0.97 -
Pcitr_chr9:30380714-30405112   -            445 7941at71240          -            811   4.6e-64  216.0   2.1   3   6   2.2e-08   4.1e-07   27.6   0.0   703   755   196   248   194   249 0.93 -
Pcitr_chr9:30380714-30405112   -            445 7941at71240          -            811   4.6e-64  216.0   2.1   4   6   1.2e-18   2.2e-17   61.6   0.0   704   800   247   343   245   347 0.95 -
Pcitr_chr9:30380714-30405112   -            445 7941at71240          -            811   4.6e-64  216.0   2.1   5   6   2.4e-16   4.4e-15   54.0   0.0   705   786   318   399   317   399 0.97 -
Pcitr_chr9:30380714-30405112   -            445 7941at71240          -            811   4.6e-64  216.0   2.1   6   6   9.9e-10   1.9e-08   32.1   0.0   705   761   388   444   388   445 0.97 -
Pcitr_chr11:22927187-22925622  -            522 7941at71240          -            811   9.9e-64  214.9   3.8   1   5   3.4e-05   0.00065   17.0   0.0   734   804    45   116    22   123 0.82 -
Pcitr_chr11:22927187-22925622  -            522 7941at71240          -            811   9.9e-64  214.9   3.8   2   5   4.2e-14   7.9e-13   46.5   0.1   710   794   128   215   120   219 0.90 -
Pcitr_chr11:22927187-22925622  -            522 7941at71240          -            811   9.9e-64  214.9   3.8   3   5   5.2e-13   9.8e-12   42.9   0.0   696   791   184   282   183   288 0.91 -
Pcitr_chr11:22927187-22925622  -            522 7941at71240          -            811   9.9e-64  214.9   3.8   4   5   1.7e-26   3.2e-25   87.5   0.1   627   783   221   379   209   389 0.88 -
Pcitr_chr11:22927187-22925622  -            522 7941at71240          -            811   9.9e-64  214.9   3.8   5   5   6.8e-15   1.3e-13   49.1   0.0   693   800   390   500   380   511 0.91 -
Pcitr_chr11:22411208-22412608  -            467 7941at71240          -            811     1e-63  214.8   3.2   1   4   0.00018    0.0033   14.7   0.0   746   804     2    60     1    67 0.90 -
Pcitr_chr11:22411208-22412608  -            467 7941at71240          -            811     1e-63  214.8   3.2   2   4   8.5e-16   1.6e-14   52.1   0.1   709   794    71   159    63   162 0.90 -
Pcitr_chr11:22411208-22412608  -            467 7941at71240          -            811     1e-63  214.8   3.2   3   4   1.8e-25   3.3e-24   84.1   0.1   650   809   152   314   152   315 0.93 -
