# BUSCO version is: 5.5.0 
# The lineage dataset is: eudicots_odb10 (Creation date: 2024-01-08, number of genomes: 31, number of BUSCOs: 2326)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
84479at71240	Missing
84515at71240	Complete	Pcitr_chr9:33036091-33034109	33036091	33034109	-	762.5	1251	https://v10-1.orthodb.org/?query=84515at71240	Pentatricopeptide repeat
84628at71240	Complete	Pcitr_chr1:17793096-17789482	17793096	17789482	-	627.2	313	https://v10-1.orthodb.org/?query=84628at71240	NADP-dependent oxidoreductase domain
84631at71240	Complete	Pcitr_chr1:29002086-28996670	29002086	28996670	-	511.3	312	https://v10-1.orthodb.org/?query=84631at71240	DNA-(apurinic or apyrimidinic site) lyase
84737at71240	Complete	Pcitr_chr3:11551627-11547948	11551627	11547948	-	538.6	276	https://v10-1.orthodb.org/?query=84737at71240	tRNA pseudouridine synthase
84773at71240	Complete	Pcitr_chr10:32444031-32446391	32444031	32446391	+	605.3	321	https://v10-1.orthodb.org/?query=84773at71240	Histone deacetylase
84814at71240	Complete	Pcitr_chr11:15406555-15401749	15406555	15401749	-	506.7	295	https://v10-1.orthodb.org/?query=84814at71240	WD40 repeat
84834at71240	Duplicated	Pcitr_chr3:8094070-8090341	8094070	8090341	-	554.7	339	https://v10-1.orthodb.org/?query=84834at71240	Ubiquitin-associated domain
84834at71240	Duplicated	Pcitr_chr4:35543204-35548423	35543204	35548423	+	552.7	337	https://v10-1.orthodb.org/?query=84834at71240	Ubiquitin-associated domain
84835at71240	Complete	Pcitr_chr5:29271691-29259608	29271691	29259608	-	422.0	269	https://v10-1.orthodb.org/?query=84835at71240	tRNA pseudouridine synthase
84842at71240	Complete	Pcitr_chr1:44251356-44261748	44251356	44261748	+	538.7	321	https://v10-1.orthodb.org/?query=84842at71240	5'-3' exonuclease, alpha-helical arch, N-terminal
84888at71240	Complete	Pcitr_chr6:19900706-19884274	19900706	19884274	-	720.6	369	https://v10-1.orthodb.org/?query=84888at71240	WD40 repeat
84973at71240	Complete	Pcitr_chr2:36830410-36829310	36830410	36829310	-	442.9	278	https://v10-1.orthodb.org/?query=84973at71240	Methyltransferase small domain
84976at71240	Complete	Pcitr_chr6:37550448-37554086	37550448	37554086	+	405.4	251	https://v10-1.orthodb.org/?query=84976at71240	Methyltransferase-like protein
85001at71240	Complete	Pcitr_chr7:11874884-11878147	11874884	11878147	+	626.7	322	https://v10-1.orthodb.org/?query=85001at71240	Tryptophan synthase beta subunit-like PLP-dependent enzyme
85071at71240	Complete	Pcitr_chr1:47814187-47816696	47814187	47816696	+	699.8	389	https://v10-1.orthodb.org/?query=85071at71240	Biopterin transporter family
85405at71240	Complete	Pcitr_chr6:9399251-9410498	9399251	9410498	+	504.0	294	https://v10-1.orthodb.org/?query=85405at71240	3-dehydroquinate synthase
85409at71240	Complete	Pcitr_chr3:12757397-12752429	12757397	12752429	-	589.4	294	https://v10-1.orthodb.org/?query=85409at71240	Alpha/Beta hydrolase fold
85523at71240	Complete	Pcitr_chr1:22963879-22965704	22963879	22965704	+	655.9	336	https://v10-1.orthodb.org/?query=85523at71240	Harbinger transposase-derived nuclease domain
85704at71240	Complete	Pcitr_chr7:18611111-18617692	18611111	18617692	+	465.9	251	https://v10-1.orthodb.org/?query=85704at71240	Gdt1 family
85776at71240	Complete	Pcitr_chr8:29515849-29518701	29515849	29518701	+	646.0	331	https://v10-1.orthodb.org/?query=85776at71240	Glycerol-3-phosphate dehydrogenase 
85941at71240	Duplicated	Pcitr_chr8:25508357-25504043	25508357	25504043	-	763.1	363	https://v10-1.orthodb.org/?query=85941at71240	3-dehydroquinate synthase AroB
85941at71240	Duplicated	Pcitr_chr9:15796552-15799567	15796552	15799567	+	781.1	363	https://v10-1.orthodb.org/?query=85941at71240	3-dehydroquinate synthase AroB
85941at71240	Duplicated	Pcitr_chr9:15816026-15813010	15816026	15813010	-	781.1	363	https://v10-1.orthodb.org/?query=85941at71240	3-dehydroquinate synthase AroB
85967at71240	Complete	Pcitr_chr1:54435118-54433434	54435118	54433434	-	510.3	287	https://v10-1.orthodb.org/?query=85967at71240	DnaJ domain
86025at71240	Complete	Pcitr_chr5:35829771-35833151	35829771	35833151	+	616.2	301	https://v10-1.orthodb.org/?query=86025at71240	SOUL haem-binding protein
86035at71240	Complete	Pcitr_chr6:5819217-5816617	5819217	5816617	-	656.6	334	https://v10-1.orthodb.org/?query=86035at71240	Protein kinase domain
86274at71240	Complete	Pcitr_chr5:29499251-29455769	29499251	29455769	-	454.7	369	https://v10-1.orthodb.org/?query=86274at71240	Chloroplast envelope membrane protein, CemA
86290at71240	Complete	Pcitr_chr8:20465148-20477429	20465148	20477429	+	660.6	337	https://v10-1.orthodb.org/?query=86290at71240	Alcohol dehydrogenase, C-terminal
86338at71240	Complete	Pcitr_chr10:31695095-31692121	31695095	31692121	-	595.0	384	https://v10-1.orthodb.org/?query=86338at71240	SET domain
86440at71240	Complete	Pcitr_chr3:19880868-19891278	19880868	19891278	+	357.4	283	https://v10-1.orthodb.org/?query=86440at71240	Pseudouridine synthase, RsuA/RluA
86443at71240	Complete	Pcitr_chr8:33765008-33770643	33765008	33770643	+	422.3	298	https://v10-1.orthodb.org/?query=86443at71240	Protein prenyltransferase, alpha subunit
86792at71240	Duplicated	Pcitr_chr4:5992043-5995402	5992043	5995402	+	678.9	310	https://v10-1.orthodb.org/?query=86792at71240	Aspartate/ornithine carbamoyltransferase, Asp/Orn-binding domain
86792at71240	Duplicated	Pcitr_chr4:6064448-6061275	6064448	6061275	-	670.2	310	https://v10-1.orthodb.org/?query=86792at71240	Aspartate/ornithine carbamoyltransferase, Asp/Orn-binding domain
86792at71240	Duplicated	Pcitr_chr7:10415964-10418414	10415964	10418414	+	677.7	310	https://v10-1.orthodb.org/?query=86792at71240	Aspartate/ornithine carbamoyltransferase, Asp/Orn-binding domain
86802at71240	Complete	Pcitr_chr5:1905725-1894269	1905725	1894269	-	520.5	288	https://v10-1.orthodb.org/?query=86802at71240	Non-haem dioxygenase N-terminal domain
86991at71240	Complete	Pcitr_chr2:25262322-25266504	25262322	25266504	+	522.4	298	https://v10-1.orthodb.org/?query=86991at71240	Ribosomal protein S5 domain 2-type fold
87158at71240	Complete	Pcitr_chr5:10359883-10354789	10359883	10354789	-	556.5	318	https://v10-1.orthodb.org/?query=87158at71240	Calcineurin-like phosphoesterase domain, ApaH type
87253at71240	Complete	Pcitr_chr9:4633495-4629853	4633495	4629853	-	520.8	268	https://v10-1.orthodb.org/?query=87253at71240	tRNA-dihydrouridine synthase
87327at71240	Complete	Pcitr_chr3:27630596-27625797	27630596	27625797	-	593.8	335	https://v10-1.orthodb.org/?query=87327at71240	Lipase
87424at71240	Complete	Pcitr_chr10:13683607-13679347	13683607	13679347	-	645.7	330	https://v10-1.orthodb.org/?query=87424at71240	Plastid lipid-associated protein/fibrillin conserved domain
87644at71240	Complete	Pcitr_chr6:12857913-12853603	12857913	12853603	-	505.5	309	https://v10-1.orthodb.org/?query=87644at71240	RNA-binding S4 domain
87734at71240	Complete	Pcitr_chr9:28164427-28172319	28164427	28172319	+	555.3	330	https://v10-1.orthodb.org/?query=87734at71240	Root UVB sensitive family
87753at71240	Complete	Pcitr_chr2:5453515-5458957	5453515	5458957	+	761.8	382	https://v10-1.orthodb.org/?query=87753at71240	THIF-type NAD/FAD binding fold
87765at71240	Complete	Pcitr_chr8:32985521-32990159	32985521	32990159	+	641.3	361	https://v10-1.orthodb.org/?query=87765at71240	Vacuolar protein sorting-associated protein Ist1
87975at71240	Complete	Pcitr_chr7:12894677-12889959	12894677	12889959	-	488.5	268	https://v10-1.orthodb.org/?query=87975at71240	WD40 repeat
87991at71240	Complete	Pcitr_chr11:19902941-19899560	19902941	19899560	-	484.7	283	https://v10-1.orthodb.org/?query=87991at71240	Alpha-ketoglutarate-dependent dioxygenase AlkB-like
88063at71240	Complete	Pcitr_chr3:17607396-17621522	17607396	17621522	+	378.4	276	https://v10-1.orthodb.org/?query=88063at71240	Zinc finger, Mcm10/DnaG-type
88075at71240	Complete	Pcitr_chr6:9160913-9162196	9160913	9162196	+	681.0	331	https://v10-1.orthodb.org/?query=88075at71240	N-acetylglucosaminyltransferase II
88097at71240	Complete	Pcitr_chr10:28010069-28013564	28010069	28013564	+	605.0	286	https://v10-1.orthodb.org/?query=88097at71240	Membrane  insertase YidC/ALB3/OXA1/COX18
88107at71240	Complete	Pcitr_chr3:9962403-9965531	9962403	9965531	+	562.7	340	https://v10-1.orthodb.org/?query=88107at71240	Polymerase/histidinol phosphatase-like
88243at71240	Duplicated	Pcitr_chr1:21005807-21002627	21005807	21002627	-	533.7	310	https://v10-1.orthodb.org/?query=88243at71240	Tetratricopeptide repeat
88243at71240	Duplicated	Pcitr_chr1:21007908-21011088	21007908	21011088	+	533.7	310	https://v10-1.orthodb.org/?query=88243at71240	Tetratricopeptide repeat
88274at71240	Complete	Pcitr_Contig23:985523-979738	985523	979738	-	442.2	244	https://v10-1.orthodb.org/?query=88274at71240	5'-3' exonuclease, alpha-helical arch, N-terminal
88282at71240	Complete	Pcitr_chr11:1325839-1326870	1325839	1326870	+	527.4	276	https://v10-1.orthodb.org/?query=88282at71240	WD40 repeat
88333at71240	Complete	Pcitr_chr11:12447457-12450232	12447457	12450232	+	407.4	260	https://v10-1.orthodb.org/?query=88333at71240	EYA domain
88382at71240	Complete	Pcitr_chr2:3966243-3963426	3966243	3963426	-	518.7	326	https://v10-1.orthodb.org/?query=88382at71240	BRO1 domain
88684at71240	Complete	Pcitr_chr3:39041684-39038118	39041684	39038118	-	620.0	359	https://v10-1.orthodb.org/?query=88684at71240	Pectinesterase
88942at71240	Complete	Pcitr_chr5:39539864-39544152	39539864	39544152	+	493.8	271	https://v10-1.orthodb.org/?query=88942at71240	GTP binding domain
89036at71240	Complete	Pcitr_chr5:19286022-19293212	19286022	19293212	+	580.4	297	https://v10-1.orthodb.org/?query=89036at71240	zinc transporter 5
89090at71240	Complete	Pcitr_chr4:19913983-19919077	19913983	19919077	+	472.0	304	https://v10-1.orthodb.org/?query=89090at71240	Actin-related protein 2/3 complex subunit 2
89342at71240	Duplicated	Pcitr_chr10:24074148-24071428	24074148	24071428	-	578.4	277	https://v10-1.orthodb.org/?query=89342at71240	Mitochondrial substrate/solute carrier
89342at71240	Duplicated	Pcitr_chr2:737443-740460	737443	740460	+	586.2	277	https://v10-1.orthodb.org/?query=89342at71240	Mitochondrial substrate/solute carrier
89395at71240	Complete	Pcitr_chr7:15063977-15072014	15063977	15072014	+	553.6	310	https://v10-1.orthodb.org/?query=89395at71240	ATP-dependent (S)-NAD(P)H-hydrate dehydratase
89466at71240	Complete	Pcitr_chr1:31725778-31716000	31725778	31716000	-	351.1	241	https://v10-1.orthodb.org/?query=89466at71240	WD40/YVTN repeat-like-containing domain superfamily
89502at71240	Complete	Pcitr_chr11:2487299-2484481	2487299	2484481	-	625.0	296	https://v10-1.orthodb.org/?query=89502at71240	Replication factor C, C-terminal
89573at71240	Duplicated	Pcitr_chr6:16561403-16559397	16561403	16559397	-	448.6	270	https://v10-1.orthodb.org/?query=89573at71240	JmjC domain
89573at71240	Duplicated	Pcitr_chr7:26925121-26927124	26925121	26927124	+	449.2	270	https://v10-1.orthodb.org/?query=89573at71240	JmjC domain
89748at71240	Complete	Pcitr_chr3:27833776-27836462	27833776	27836462	+	487.8	268	https://v10-1.orthodb.org/?query=89748at71240	Protein of unknown function DUF760
90067at71240	Complete	Pcitr_chr4:28141857-28108417	28141857	28108417	-	555.0	307	https://v10-1.orthodb.org/?query=90067at71240	Mo25-like
90076at71240	Complete	Pcitr_chr4:31880191-31877301	31880191	31877301	-	569.2	312	https://v10-1.orthodb.org/?query=90076at71240	Adenosine/AMP deaminase domain
90124at71240	Missing
90287at71240	Complete	Pcitr_chr5:19245045-19241305	19245045	19241305	-	444.2	311	https://v10-1.orthodb.org/?query=90287at71240	Elongator complex protein 5
90473at71240	Complete	Pcitr_chr8:29459232-29454047	29459232	29454047	-	569.6	297	https://v10-1.orthodb.org/?query=90473at71240	NAD-dependent epimerase/dehydratase
90500at71240	Complete	Pcitr_chr8:21028832-21024805	21028832	21024805	-	399.3	273	https://v10-1.orthodb.org/?query=90500at71240	uncharacterized protein LOC107810590
90540at71240	Complete	Pcitr_chr8:16382020-16366995	16382020	16366995	-	486.5	290	https://v10-1.orthodb.org/?query=90540at71240	F-box domain
90586at71240	Complete	Pcitr_chr2:4999380-5006705	4999380	5006705	+	436.4	373	https://v10-1.orthodb.org/?query=90586at71240	Forkhead-associated (FHA) domain
90601at71240	Complete	Pcitr_chr1:44837518-44834798	44837518	44834798	-	510.8	286	https://v10-1.orthodb.org/?query=90601at71240	Protein prenyltransferase, alpha subunit
90800at71240	Complete	Pcitr_chr11:22048770-22056678	22048770	22056678	+	754.3	422	https://v10-1.orthodb.org/?query=90800at71240	DnaJ domain
90826at71240	Missing
90893at71240	Complete	Pcitr_chr1:52522825-52520244	52522825	52520244	-	500.9	332	https://v10-1.orthodb.org/?query=90893at71240	Tryptophan synthase beta subunit-like PLP-dependent enzyme
90997at71240	Complete	Pcitr_chr11:7200601-7197762	7200601	7197762	-	537.8	293	https://v10-1.orthodb.org/?query=90997at71240	Peptidase M41-like
91118at71240	Fragmented	Pcitr_chr1:24731343-24734027	24731343	24734027	+	318.8	294	https://v10-1.orthodb.org/?query=91118at71240	Kinetochore protein
91264at71240	Complete	Pcitr_chr3:16116452-16097238	16116452	16097238	-	429.5	322	https://v10-1.orthodb.org/?query=91264at71240	RBM34, RNA recognition motif 1
91312at71240	Complete	Pcitr_chr11:15642969-15630366	15642969	15630366	-	479.9	256	https://v10-1.orthodb.org/?query=91312at71240	Tetrapyrrole methylase
91316at71240	Duplicated	Pcitr_chr1:54298267-54299259	54298267	54299259	+	443.6	313	https://v10-1.orthodb.org/?query=91316at71240	Leucine-rich repeat
91316at71240	Duplicated	Pcitr_chr5:2204634-2203624	2204634	2203624	-	428.9	313	https://v10-1.orthodb.org/?query=91316at71240	Leucine-rich repeat
91316at71240	Duplicated	Pcitr_chr5:35433027-35434007	35433027	35434007	+	443.3	316	https://v10-1.orthodb.org/?query=91316at71240	Leucine-rich repeat
91316at71240	Duplicated	Pcitr_chr6:18319815-18320858	18319815	18320858	+	417.3	313	https://v10-1.orthodb.org/?query=91316at71240	Leucine-rich repeat
91349at71240	Missing
91361at71240	Complete	Pcitr_Contig23:1754188-1752859	1754188	1752859	-	572.4	345	https://v10-1.orthodb.org/?query=91361at71240	Sister chromatid cohesion protein Dcc1
91524at71240	Complete	Pcitr_chr11:12890718-12886425	12890718	12886425	-	421.3	253	https://v10-1.orthodb.org/?query=91524at71240	Shikimate kinase/gluconokinase
91526at71240	Complete	Pcitr_chr9:29605025-29607936	29605025	29607936	+	497.6	257	https://v10-1.orthodb.org/?query=91526at71240	Cytochrome C biogenesis protein, transmembrane domain
91582at71240	Complete	Pcitr_chr10:19786216-19777253	19786216	19777253	-	329.1	283	https://v10-1.orthodb.org/?query=91582at71240	Chalcone isomerase
91597at71240	Complete	Pcitr_chr8:15895959-15900668	15895959	15900668	+	511.5	281	https://v10-1.orthodb.org/?query=91597at71240	Diacylglycerol kinase, catalytic domain
91679at71240	Complete	Pcitr_chr6:1540759-1544789	1540759	1544789	+	443.2	284	https://v10-1.orthodb.org/?query=91679at71240	SH3 domain
91938at71240	Complete	Pcitr_chr10:14475512-14468216	14475512	14468216	-	432.5	257	https://v10-1.orthodb.org/?query=91938at71240	Alpha/Beta hydrolase fold
91944at71240	Complete	Pcitr_chr1:48741632-48738532	48741632	48738532	-	503.6	291	https://v10-1.orthodb.org/?query=91944at71240	CobW/HypB/UreG, nucleotide-binding domain
92048at71240	Duplicated	Pcitr_chr11:12034324-12031913	12034324	12031913	-	522.5	301	https://v10-1.orthodb.org/?query=92048at71240	EndoU ribonuclease, C-terminal
92048at71240	Duplicated	Pcitr_chr3:14491338-14486932	14491338	14486932	-	559.0	315	https://v10-1.orthodb.org/?query=92048at71240	EndoU ribonuclease, C-terminal
92053at71240	Complete	Pcitr_chr4:26325955-26323139	26325955	26323139	-	575.7	284	https://v10-1.orthodb.org/?query=92053at71240	NnrU domain
92095at71240	Complete	Pcitr_chr9:29398503-29394519	29398503	29394519	-	570.9	344	https://v10-1.orthodb.org/?query=92095at71240	WD40 repeat
92337at71240	Complete	Pcitr_chr6:23065394-23068945	23065394	23068945	+	451.1	269	https://v10-1.orthodb.org/?query=92337at71240	Haem peroxidase
92415at71240	Complete	Pcitr_chr2:5592297-5590913	5592297	5590913	-	588.9	306	https://v10-1.orthodb.org/?query=92415at71240	GDSL lipase/esterase
92418at71240	Complete	Pcitr_chr4:34076847-34072421	34076847	34072421	-	518.1	310	https://v10-1.orthodb.org/?query=92418at71240	DNA recombination and repair protein RecA
92573at71240	Complete	Pcitr_chr5:35759920-35755996	35759920	35755996	-	582.6	320	https://v10-1.orthodb.org/?query=92573at71240	Bile acid:sodium symporter
92596at71240	Duplicated	Pcitr_chr10:14742432-14739637	14742432	14739637	-	491.4	248	https://v10-1.orthodb.org/?query=92596at71240	ABC transporter-like
92596at71240	Duplicated	Pcitr_chr6:4269935-4272944	4269935	4272944	+	474.5	247	https://v10-1.orthodb.org/?query=92596at71240	ABC transporter-like
92596at71240	Duplicated	Pcitr_chr9:19829777-19825436	19829777	19825436	-	512.9	257	https://v10-1.orthodb.org/?query=92596at71240	ABC transporter-like
92743at71240	Complete	Pcitr_chr8:7978209-7931746	7978209	7931746	-	543.4	288	https://v10-1.orthodb.org/?query=92743at71240	Tetrapyrrole methylase
92777at71240	Complete	Pcitr_chr8:18200065-18198545	18200065	18198545	-	417.4	268	https://v10-1.orthodb.org/?query=92777at71240	Alpha/Beta hydrolase fold
92810at71240	Complete	Pcitr_chr6:7257412-7254137	7257412	7254137	-	531.8	293	https://v10-1.orthodb.org/?query=92810at71240	DTW
92854at71240	Complete	Pcitr_chr4:35880362-35871665	35880362	35871665	-	514.1	271	https://v10-1.orthodb.org/?query=92854at71240	TatD family
92897at71240	Complete	Pcitr_chr6:1492387-1495509	1492387	1495509	+	506.6	282	https://v10-1.orthodb.org/?query=92897at71240	Endonuclease/exonuclease/phosphatase
93049at71240	Complete	Pcitr_chr8:24306079-24309983	24306079	24309983	+	674.3	453	https://v10-1.orthodb.org/?query=93049at71240	Suppressor of white apricot, N-terminal domain
93136at71240	Complete	Pcitr_chr4:35069669-35073719	35069669	35073719	+	479.5	284	https://v10-1.orthodb.org/?query=93136at71240	Cation efflux protein
93297at71240	Complete	Pcitr_chr3:22477198-22482814	22477198	22482814	+	545.5	431	https://v10-1.orthodb.org/?query=93297at71240	Armadillo-type fold
93331at71240	Complete	Pcitr_chr6:35804669-35824267	35804669	35824267	+	493.7	236	https://v10-1.orthodb.org/?query=93331at71240	uncharacterized protein C57A10.07
93535at71240	Complete	Pcitr_chr6:28757385-28752301	28757385	28752301	-	512.8	270	https://v10-1.orthodb.org/?query=93535at71240	F-box domain
93559at71240	Complete	Pcitr_chr5:29880380-29884577	29880380	29884577	+	528.1	405	https://v10-1.orthodb.org/?query=93559at71240	Membrane-bound transcription factor site-2 protease
93623at71240	Complete	Pcitr_chr7:12719658-12712247	12719658	12712247	-	624.6	349	https://v10-1.orthodb.org/?query=93623at71240	Ubiquitin domain
93760at71240	Complete	Pcitr_chr5:15085962-15087335	15085962	15087335	+	512.8	361	https://v10-1.orthodb.org/?query=93760at71240	Transmembrane protein 161A/B
93802at71240	Complete	Pcitr_chr7:7660905-7661864	7660905	7661864	+	463.9	278	https://v10-1.orthodb.org/?query=93802at71240	Domain of unknown function DUF1995
93831at71240	Complete	Pcitr_chr10:1068707-1066362	1068707	1066362	-	439.5	313	https://v10-1.orthodb.org/?query=93831at71240	Pleckstrin-like, plant
93922at71240	Complete	Pcitr_chr10:17609606-17595223	17609606	17595223	-	502.5	319	https://v10-1.orthodb.org/?query=93922at71240	AAR2, N-terminal
94011at71240	Complete	Pcitr_chr1:52991511-52988738	52991511	52988738	-	448.0	254	https://v10-1.orthodb.org/?query=94011at71240	Alpha-ketoglutarate-dependent dioxygenase AlkB-like
94224at71240	Complete	Pcitr_chr8:31816359-31819964	31816359	31819964	+	527.6	280	https://v10-1.orthodb.org/?query=94224at71240	WD40 repeat
94348at71240	Complete	Pcitr_chr8:28117087-28108553	28117087	28108553	-	524.4	279	https://v10-1.orthodb.org/?query=94348at71240	Leucine carboxyl methyltransferase 1
94424at71240	Complete	Pcitr_chr4:39860792-39857795	39860792	39857795	-	388.2	396	https://v10-1.orthodb.org/?query=94424at71240	Uncharacterized protein AT4g12540
94553at71240	Complete	Pcitr_chr3:11365227-11360193	11365227	11360193	-	511.8	278	https://v10-1.orthodb.org/?query=94553at71240	Ubiquitin domain
94559at71240	Complete	Pcitr_chr1:21579076-21586325	21579076	21586325	+	538.1	297	https://v10-1.orthodb.org/?query=94559at71240	WD40/YVTN repeat-like-containing domain superfamily
94614at71240	Duplicated	Pcitr_chr6:26365050-26361533	26365050	26361533	-	522.5	344	https://v10-1.orthodb.org/?query=94614at71240	uncharacterized protein At4g37920, chloroplastic
94614at71240	Duplicated	Pcitr_chr8:35889484-35891516	35889484	35891516	+	565.0	324	https://v10-1.orthodb.org/?query=94614at71240	uncharacterized protein At4g37920, chloroplastic
94702at71240	Complete	Pcitr_chr3:7574272-7570273	7574272	7570273	-	546.8	290	https://v10-1.orthodb.org/?query=94702at71240	Zinc finger, RING-type
94879at71240	Complete	Pcitr_chr5:30193551-30199938	30193551	30199938	+	613.9	290	https://v10-1.orthodb.org/?query=94879at71240	Inositol monophosphatase
94885at71240	Complete	Pcitr_chr11:7784635-7787888	7784635	7787888	+	520.2	292	https://v10-1.orthodb.org/?query=94885at71240	Protein of unknown function DUF455
95010at71240	Complete	Pcitr_chr1:36199298-36206567	36199298	36206567	+	415.9	233	https://v10-1.orthodb.org/?query=95010at71240	Transmembrane protein
95118at71240	Complete	Pcitr_chr1:37178048-37179916	37178048	37179916	+	385.8	238	https://v10-1.orthodb.org/?query=95118at71240	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
95120at71240	Complete	Pcitr_chr2:6037668-6034844	6037668	6034844	-	493.1	255	https://v10-1.orthodb.org/?query=95120at71240	Carbon-nitrogen hydrolase
95225at71240	Complete	Pcitr_chr6:37159777-37158680	37159777	37158680	-	451.2	286	https://v10-1.orthodb.org/?query=95225at71240	F-box domain
95226at71240	Complete	Pcitr_chr8:18606920-18611336	18606920	18611336	+	560.0	282	https://v10-1.orthodb.org/?query=95226at71240	Protein phosphatase methylesterase 1
95429at71240	Complete	Pcitr_chr11:13585537-13580230	13585537	13580230	-	558.0	269	https://v10-1.orthodb.org/?query=95429at71240	Chlorophyll A-B binding protein
95431at71240	Duplicated	Pcitr_chr7:20585359-20588611	20585359	20588611	+	500.8	339	https://v10-1.orthodb.org/?query=95431at71240	S-adenosyl-L-methionine-dependent methyltransferase
95431at71240	Duplicated	Pcitr_chr7:20596350-20599553	20596350	20599553	+	508.3	328	https://v10-1.orthodb.org/?query=95431at71240	S-adenosyl-L-methionine-dependent methyltransferase
95508at71240	Duplicated	Pcitr_chr1:27493999-27498053	27493999	27498053	+	429.6	288	https://v10-1.orthodb.org/?query=95508at71240	PPM-type phosphatase domain
95508at71240	Duplicated	Pcitr_chr5:36831877-36833903	36831877	36833903	+	418.3	287	https://v10-1.orthodb.org/?query=95508at71240	PPM-type phosphatase domain
95508at71240	Duplicated	Pcitr_chr6:15001959-15003972	15001959	15003972	+	409.0	289	https://v10-1.orthodb.org/?query=95508at71240	PPM-type phosphatase domain
95618at71240	Complete	Pcitr_chr7:33859710-33856271	33859710	33856271	-	455.5	285	https://v10-1.orthodb.org/?query=95618at71240	WD40-repeat-containing domain
95643at71240	Complete	Pcitr_chr5:6962118-7007931	6962118	7007931	+	425.1	249	https://v10-1.orthodb.org/?query=95643at71240	PPM-type phosphatase domain
95645at71240	Fragmented	Pcitr_chr7:9585850-9587598	9585850	9587598	+	281.7	176	https://v10-1.orthodb.org/?query=95645at71240	Tetraacyldisaccharide 4'-kinase
95665at71240	Complete	Pcitr_chr11:20133446-20132469	20133446	20132469	-	478.7	285	https://v10-1.orthodb.org/?query=95665at71240	Transcription termination factor, mitochondrial/chloroplastic
95671at71240	Complete	Pcitr_chr6:26054332-26057310	26054332	26057310	+	437.7	291	https://v10-1.orthodb.org/?query=95671at71240	Rhomboid-like protein
96055at71240	Complete	Pcitr_chr8:8264390-8261900	8264390	8261900	-	620.7	555	https://v10-1.orthodb.org/?query=96055at71240	DNA endonuclease Ctp1, C-terminal
96116at71240	Complete	Pcitr_chr9:1774890-1771038	1774890	1771038	-	533.2	321	https://v10-1.orthodb.org/?query=96116at71240	uncharacterized protein LOC108993641
96117at71240	Complete	Pcitr_chr4:41982088-41988962	41982088	41988962	+	577.7	279	https://v10-1.orthodb.org/?query=96117at71240	Metallo-beta-lactamase
96242at71240	Complete	Pcitr_chr3:19562751-19578692	19562751	19578692	+	398.7	243	https://v10-1.orthodb.org/?query=96242at71240	Aminotransferase class IV
96280at71240	Complete	Pcitr_chr3:7554882-7558837	7554882	7558837	+	546.8	323	https://v10-1.orthodb.org/?query=96280at71240	Mediator complex, subunit Med27
96350at71240	Complete	Pcitr_chr10:17550558-17557171	17550558	17557171	+	413.0	265	https://v10-1.orthodb.org/?query=96350at71240	Formyl transferase, C-terminal
96416at71240	Complete	Pcitr_chr4:29610045-29613650	29610045	29613650	+	388.9	250	https://v10-1.orthodb.org/?query=96416at71240	Pre-mRNA splicing factor
96553at71240	Duplicated	Pcitr_chr1:25010209-25007689	25010209	25007689	-	555.1	327	https://v10-1.orthodb.org/?query=96553at71240	DNA photolyase, N-terminal
96553at71240	Duplicated	Pcitr_chr5:40463831-40461018	40463831	40461018	-	561.2	326	https://v10-1.orthodb.org/?query=96553at71240	DNA photolyase, N-terminal
96635at71240	Complete	Pcitr_chr1:42990171-42994092	42990171	42994092	+	513.3	347	https://v10-1.orthodb.org/?query=96635at71240	Oxoglutarate/iron-dependent dioxygenase
96666at71240	Duplicated	Pcitr_chr1:54072330-54075513	54072330	54075513	+	497.6	305	https://v10-1.orthodb.org/?query=96666at71240	Nucleotide exchange factor Fes1
96666at71240	Duplicated	Pcitr_chr5:25999807-26002876	25999807	26002876	+	444.6	250	https://v10-1.orthodb.org/?query=96666at71240	Nucleotide exchange factor Fes1
96736at71240	Complete	Pcitr_chr2:15301886-15296017	15301886	15296017	-	590.9	308	https://v10-1.orthodb.org/?query=96736at71240	Histone deacetylase domain
96758at71240	Complete	Pcitr_chr9:22594143-22598800	22594143	22598800	+	628.5	375	https://v10-1.orthodb.org/?query=96758at71240	UBX domain
96976at71240	Complete	Pcitr_chr4:40846048-40843145	40846048	40843145	-	442.1	238	https://v10-1.orthodb.org/?query=96976at71240	FMN-binding split barrel
97035at71240	Duplicated	Pcitr_chr6:17993278-17988433	17993278	17988433	-	327.1	232	https://v10-1.orthodb.org/?query=97035at71240	Zinc finger, RING-type
97035at71240	Duplicated	Pcitr_chr7:15854816-15847171	15854816	15847171	-	323.1	230	https://v10-1.orthodb.org/?query=97035at71240	Zinc finger, RING-type
97047at71240	Complete	Pcitr_chr8:24859797-24850718	24859797	24850718	-	294.2	202	https://v10-1.orthodb.org/?query=97047at71240	Prolyl 4-hydroxylase, alpha subunit
97379at71240	Complete	Pcitr_chr11:1884436-1889743	1884436	1889743	+	617.2	311	https://v10-1.orthodb.org/?query=97379at71240	Transaldolase/Fructose-6-phosphate aldolase
97397at71240	Complete	Pcitr_chr1:34871514-34828350	34871514	34828350	-	486.7	266	https://v10-1.orthodb.org/?query=97397at71240	Actin-related protein 2/3 complex subunit 2
